Repo Name,File Path,File Type,IsPod,IfSecurityAttackExist,Attack#1,Attack#2,Attack#3,Attack#4,Attack#5,Attack#6,Attack#7,Attack#8,Attack#9,Attack#10,Output,RunTime
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-operator-admission-webhook\templates\hooks\psp.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-operator-admission-webhook\templates\hooks\role.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-operator-admission-webhook\templates\hooks\rolebinding.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-operator-admission-webhook\templates\hooks\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-operator-crds\charts\crds\templates\crd-podmonitors.yaml,,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pgbouncer-exporter\templates\deployment.yaml,Helm,1,1,,,1,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pgbouncer-exporter\templates\pdb.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pgbouncer-exporter\templates\role.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pgbouncer-exporter\templates\rolebinding.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pgbouncer-exporter\templates\secrets.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pgbouncer-exporter\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pingdom-exporter\templates\deployment.yaml,Helm,1,1,,,1,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\prometheus-community_helm-charts\\charts\\prometheus-pingdom-exporter\\templates\\deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK3_ENV_INFO_HARDCODED_SECRET', 'ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK3_ENV_INFO_HARDCODED_SECRET': {'reason': 'With these configuration parameter combinations, the attacks expose sensitive secrets or credentials through environment variables, which can be easily leaked or exfiltrated.', 'dangerous_configuration_key_combinations': {'secret': {'name': 'hardcode-secret', 'data': {'key': ['user', 'password', 'passwd', 'pwd', 'pswd', 'psswd']}}, 'env': {'valueFrom': {'secretKeyRef': {'name': 'hardcode-secret', 'key': ['user', 'password', 'passwd', 'pwd', 'pswd', 'psswd']}}}}}, 'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pingdom-exporter\templates\secret.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pingdom-exporter\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pingmesh-exporter\templates\daemonset.yaml,Helm,1,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pingmesh-exporter\templates\deployment.yaml,Helm,1,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pingmesh-exporter\templates\ingress.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pingmesh-exporter\templates\poddisruptionbudget.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pingmesh-exporter\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-postgres-exporter\templates\configmap.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-postgres-exporter\templates\deployment.yaml,Helm,1,1,,,1,,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\prometheus-community_helm-charts\\charts\\prometheus-postgres-exporter\\templates\\deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK3_ENV_INFO_HARDCODED_SECRET'], 'details': {'ATTACK3_ENV_INFO_HARDCODED_SECRET': {'reason': 'With these configuration parameter combinations, the attacks expose sensitive secrets or credentials through environment variables, which can be easily leaked or exfiltrated.', 'dangerous_configuration_key_combinations': {'secret': {'name': 'hardcode-secret', 'data': {'key': ['user', 'password', 'passwd', 'pwd', 'pswd', 'psswd']}}, 'env': {'valueFrom': {'secretKeyRef': {'name': 'hardcode-secret', 'key': ['user', 'password', 'passwd', 'pwd', 'pswd', 'psswd']}}}}}}}",
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-postgres-exporter\templates\pdb.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-postgres-exporter\templates\role.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-postgres-exporter\templates\rolebinding.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-postgres-exporter\templates\secrets.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-postgres-exporter\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pushgateway\templates\deployment.yaml,Helm,1,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pushgateway\templates\ingress.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pushgateway\templates\pdb.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pushgateway\templates\pushgateway-pvc.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pushgateway\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-pushgateway\templates\statefulset.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-rabbitmq-exporter\templates\configmap.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-rabbitmq-exporter\templates\deployment.yaml,Helm,1,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-rabbitmq-exporter\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-redis-exporter\templates\deployment.yaml,Helm,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\prometheus-community_helm-charts\\charts\\prometheus-redis-exporter\\templates\\deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-redis-exporter\templates\podsecuritypolicy.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-redis-exporter\templates\role.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-redis-exporter\templates\rolebinding.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-redis-exporter\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-smartctl-exporter\templates\daemonset.yaml,Helm,1,1,,,,1,,,,,1,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\prometheus-community_helm-charts\\charts\\prometheus-smartctl-exporter\\templates\\daemonset.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY', 'ATTACK9_PRIVILEGED'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}, 'ATTACK9_PRIVILEGED': {'reason': 'With these configuration parameter combinations, the attacks run containers in privileged mode, giving them full access to all devices and capabilities on the host.', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false', 'allowPrivilegeEscalation': 'true', 'privileged': 'true'}}}}}",
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-smartctl-exporter\templates\rolebinding.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-smartctl-exporter\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-snmp-exporter\values.yaml,,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-snmp-exporter\templates\configmap.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-snmp-exporter\templates\daemonset.yaml,Helm,1,1,,,,1,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-snmp-exporter\templates\deployment.yaml,Helm,1,1,,,,1,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-snmp-exporter\templates\ingress.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-snmp-exporter\templates\role.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-snmp-exporter\templates\rolebinding.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-snmp-exporter\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-stackdriver-exporter\templates\deployment.yaml,Helm,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\prometheus-community_helm-charts\\charts\\prometheus-stackdriver-exporter\\templates\\deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-stackdriver-exporter\templates\secret.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-stackdriver-exporter\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-statsd-exporter\templates\configmap.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-statsd-exporter\templates\deployment.yaml,Helm,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\prometheus-community_helm-charts\\charts\\prometheus-statsd-exporter\\templates\\deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-statsd-exporter\templates\hpa.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-statsd-exporter\templates\ingress.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-statsd-exporter\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
prometheus-community_helm-charts,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-community_helm-charts\charts\prometheus-systemd-exporter\templates\daemonset.yaml,Helm,1,1,,,,0,,1,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\prometheus-community_helm-charts\\charts\\prometheus-systemd-exporter\\templates\\daemonset.yaml', 'detected_dangerous_patterns_summary': ['ATTACK6_HOSTPID'], 'details': {'ATTACK6_HOSTPID': {'reason': 'With these configuration parameter combinations, the attacks grant access to the host��s process namespace, allowing containers to observe or interfere with host processes.', 'dangerous_configuration_key_combinations': {'hostPID': 'true'}}}}",
